EXTERNAL_ID,TITLE,CENTER_NAME
SAMEA780302,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA780303,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA780272,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA780273,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA780270,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA780271,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788083,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788084,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788087,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788088,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788085,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788086,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788091,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788092,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788098,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788097,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788100,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788099,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788102,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788101,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788104,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788103,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788106,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788105,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788093,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788094,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788095,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788096,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788089,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788090,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788898,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788899,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788900,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788901,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788894,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788895,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788896,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788897,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788903,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788928,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788858,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788857,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788776,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788855,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788862,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788861,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788850,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788859,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788626,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788865,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788646,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788925,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788917,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788919,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788574,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788651,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788927,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788853,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788654,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788621,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788589,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788664,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788667,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788872,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788670,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788905,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788678,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788673,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788662,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788683,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788713,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788700,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788834,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788716,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788874,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788885,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788906,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788720,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788707,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788708,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788828,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788833,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788854,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788851,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788847,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788845,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788918,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788682,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788694,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788693,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA868138,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA868139,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA868140,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1706166,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1009686,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1009658,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1009907,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1009899,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1009827,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1009798,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1009784,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788842,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788877,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788838,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788841,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788840,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788681,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788844,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788627,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788780,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788782,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA1706461,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788639,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788643,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788709,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788735,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788763,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788625,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788676,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788817,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788864,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788815,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788835,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788869,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788814,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788867,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788832,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788630,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788633,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788634,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788631,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788632,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788637,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788638,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788635,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788636,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788640,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788641,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788566,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788563,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788570,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788568,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788891,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788572,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788578,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788576,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788582,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788580,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788663,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788661,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA788660,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
